Time (ps),Quercetin-FN1,pQ3RU-FN1
73516,2.353095,2.049052
73518,2.351246,2.04635
73520,2.347304,2.046076
73522,2.337163,2.049395
73524,2.332031,2.057483
73526,2.334273,2.053081
73528,2.318465,2.053164
73530,2.314789,2.050992
73532,2.329104,2.052865
73534,2.332472,2.056333
73536,2.329638,2.053743
73538,2.328809,2.064742
73540,2.310596,2.059333
73542,2.310351,2.064198
73544,2.313919,2.069187
73546,2.316942,2.067392
73548,2.329915,2.058037
73550,2.32191,2.062212
73552,2.32477,2.058841
73554,2.32905,2.064696
73556,2.327431,2.064632
73558,2.325774,2.061443
73560,2.338289,2.06383
73562,2.334382,2.064411
73564,2.330642,2.06617
73566,2.333039,2.065048
73568,2.337802,2.050412
73570,2.329261,2.060168
73572,2.318629,2.054692
73574,2.326241,2.05486
73576,2.314136,2.043575
73578,2.323606,2.056739
73580,2.319113,2.055801
73582,2.319499,2.057536
73584,2.325891,2.058994
73586,2.324595,2.051196
73588,2.337554,2.060451
73590,2.330694,2.060006
73592,2.330235,2.049026
73594,2.334643,2.063678
73596,2.328068,2.049059
73598,2.33835,2.056947
73600,2.337745,2.056236
73602,2.331101,2.052198
73604,2.321074,2.056861
73606,2.334755,2.059765
73608,2.339036,2.065356
73610,2.335042,2.057794
73612,2.344187,2.065766
73614,2.340374,2.065038
73616,2.338212,2.055902
73618,2.335096,2.054867
73620,2.334911,2.061672
73622,2.332931,2.057556
73624,2.337961,2.060917
73626,2.335789,2.056181
73628,2.345337,2.051028
73630,2.339227,2.064406
73632,2.338246,2.050659
73634,2.333183,2.05915
73636,2.345297,2.052334
73638,2.34,2.058929
73640,2.335158,2.057348
73642,2.341638,2.059707
73644,2.334766,2.053794
73646,2.338255,2.046598
73648,2.344502,2.04402
73650,2.341001,2.045792
73652,2.340882,2.053518
73654,2.339993,2.062942
73656,2.336519,2.056631
73658,2.340547,2.053582
73660,2.344018,2.051968
73662,2.341122,2.04007
73664,2.341931,2.050853
73666,2.349001,2.047281
73668,2.342304,2.040955
73670,2.337302,2.048634
73672,2.329466,2.056543
73674,2.332755,2.062131
73676,2.337352,2.06164
73678,2.34099,2.057708
73680,2.326473,2.054761
73682,2.319801,2.055431
73684,2.312858,2.053162
73686,2.318723,2.056672
73688,2.319185,2.058449
73690,2.328527,2.062359
73692,2.322513,2.058509
73694,2.321514,2.060837
73696,2.315482,2.05887
73698,2.315779,2.052607
73700,2.318201,2.053634
73702,2.316,2.057003
73704,2.313572,2.056916
73706,2.330775,2.063626
73708,2.319907,2.059819
73710,2.312288,2.061494
73712,2.318987,2.060454
73714,2.307902,2.059941
73716,2.329777,2.058239
73718,2.324725,2.067857
73720,2.320786,2.073535
73722,2.321857,2.057616
73724,2.328331,2.058527
73726,2.324179,2.0509
73728,2.321207,2.062779
73730,2.315538,2.062842
73732,2.308602,2.052228
73734,2.31112,2.053699
73736,2.307309,2.055742
73738,2.310843,2.055525
73740,2.305883,2.052808
73742,2.307973,2.056006
73744,2.314256,2.064859
73746,2.307703,2.055773
73748,2.297188,2.052269
73750,2.313973,2.047434
73752,2.323665,2.043378
73754,2.320037,2.048016
73756,2.319464,2.045788
73758,2.324261,2.04982
73760,2.317987,2.040254
73762,2.315778,2.049675
73764,2.308845,2.04901
73766,2.318908,2.039979
73768,2.32569,2.045547
73770,2.318569,2.027726
73772,2.32682,2.032873
73774,2.326944,2.032454
73776,2.31688,2.034477
73778,2.31789,2.038383
73780,2.316986,2.039107
73782,2.334289,2.046976
73784,2.332028,2.048646
73786,2.32666,2.035765
73788,2.328513,2.046205
73790,2.329813,2.040592
73792,2.340024,2.045665
73794,2.337399,2.049929
73796,2.331769,2.050438
73798,2.335011,2.053325
73800,2.332111,2.055895
73802,2.32507,2.051338
73804,2.330882,2.046272
73806,2.334659,2.040353
73808,2.325798,2.047073
73810,2.337552,2.047654
73812,2.341558,2.039488
73814,2.342097,2.047004
73816,2.337119,2.040165
73818,2.324084,2.041886
73820,2.328545,2.038547
73822,2.330535,2.047607
73824,2.330747,2.032119
73826,2.33017,2.049471
73828,2.332654,2.048395
73830,2.319696,2.052523
73832,2.333902,2.054686
73834,2.328516,2.06519
73836,2.342368,2.064976
73838,2.336682,2.059312
73840,2.334007,2.059371
73842,2.332206,2.056399
73844,2.324551,2.054701
73846,2.338283,2.053883
73848,2.339388,2.055977
73850,2.326636,2.060483
73852,2.338179,2.051294
73854,2.340026,2.052983
73856,2.342779,2.054458
73858,2.342062,2.047491
73860,2.338477,2.044518
73862,2.341089,2.044404
73864,2.347469,2.046702
73866,2.340137,2.032649
73868,2.353176,2.038529
73870,2.335258,2.043011
73872,2.342155,2.038373
73874,2.34146,2.056116
73876,2.334456,2.048051
73878,2.34958,2.057861
73880,2.352616,2.053295
73882,2.357302,2.05017
73884,2.345406,2.055092
73886,2.344359,2.054712
73888,2.346091,2.05843
73890,2.34801,2.050406
73892,2.349377,2.049309
73894,2.340667,2.05692
73896,2.336735,2.068008
73898,2.335175,2.053636
73900,2.33569,2.048873
73902,2.334843,2.045669
73904,2.344255,2.040308
73906,2.335004,2.045779
73908,2.331317,2.048139
73910,2.328166,2.046722
73912,2.340058,2.048442
73914,2.335704,2.049477
73916,2.343073,2.05089
73918,2.346723,2.058078
73920,2.340343,2.054389
73922,2.322933,2.053089
73924,2.324976,2.05385
73926,2.327756,2.057519
73928,2.330859,2.057854
73930,2.335624,2.06481
73932,2.340333,2.060093
73934,2.356915,2.056892
73936,2.342311,2.058635
73938,2.341095,2.05626
73940,2.327435,2.057036
73942,2.341899,2.053409
73944,2.337264,2.059818
73946,2.345274,2.074163
73948,2.3426,2.058855
73950,2.337381,2.060974
73952,2.338112,2.056805
73954,2.333341,2.052716
73956,2.33582,2.058022
73958,2.336019,2.055058
73960,2.325369,2.059288
73962,2.320781,2.05945
73964,2.322585,2.065905
73966,2.326967,2.075178
73968,2.326772,2.074628
73970,2.320327,2.065037
73972,2.309263,2.064286
73974,2.314764,2.056761
73976,2.306709,2.05676
73978,2.313107,2.057091
73980,2.304273,2.057698
73982,2.310286,2.063948
73984,2.311916,2.054924
73986,2.322489,2.064094
73988,2.317833,2.060556
73990,2.318265,2.065368
73992,2.308848,2.062681
73994,2.311312,2.064945
73996,2.309858,2.0599
73998,2.312162,2.059885
74000,2.309591,2.058055
74002,2.312845,2.048232
74004,2.315753,2.053818
74006,2.31023,2.053655
74008,2.308145,2.054613
74010,2.311532,2.049041
74012,2.308864,2.05147
74014,2.309021,2.04851
74016,2.304188,2.061982
74018,2.309207,2.057083
74020,2.303811,2.043816
74022,2.304493,2.053895
74024,2.304129,2.050408
74026,2.30634,2.046541
74028,2.304789,2.051639
74030,2.299572,2.05448
74032,2.30249,2.051675
74034,2.299399,2.04665
74036,2.310842,2.046198
74038,2.300953,2.048729
74040,2.29405,2.051403
74042,2.293539,2.051934
74044,2.300074,2.05668
74046,2.287431,2.051323
74048,2.280244,2.043734
74050,2.285153,2.041304
74052,2.274972,2.033465
74054,2.28194,2.044835
74056,2.276302,2.030115
74058,2.272863,2.036635
74060,2.277836,2.035906
74062,2.288535,2.03372
74064,2.287729,2.027323
74066,2.27823,2.032902
74068,2.278606,2.028329
74070,2.27536,2.024605
74072,2.281578,2.030342
74074,2.295901,2.037386
74076,2.292893,2.041237
74078,2.293295,2.037563
74080,2.281138,2.030162
74082,2.27328,2.032331
74084,2.276206,2.033376
74086,2.279994,2.022195
74088,2.286791,2.037753
74090,2.2782,2.034208
74092,2.290527,2.041167
74094,2.286988,2.039125
74096,2.292694,2.051916
74098,2.288146,2.049741
74100,2.286433,2.049596
74102,2.287159,2.040815
74104,2.291757,2.046553
74106,2.286671,2.036078
74108,2.275293,2.031436
74110,2.279609,2.028146
74112,2.273158,2.037998
74114,2.27003,2.028075
74116,2.282275,2.03161
74118,2.288796,2.037898
74120,2.288471,2.042864
74122,2.283347,2.048903
74124,2.286872,2.051793
74126,2.292671,2.04946
74128,2.29541,2.051361
74130,2.296076,2.042998
74132,2.296473,2.043679
74134,2.295375,2.036448
74136,2.30661,2.03584
74138,2.3133,2.037137
74140,2.309947,2.037737
74142,2.306206,2.048775
74144,2.310704,2.051349
74146,2.314878,2.055358
74148,2.318006,2.055366
74150,2.312557,2.056813
74152,2.313477,2.066205
74154,2.307827,2.068465
74156,2.317206,2.059089
74158,2.307874,2.060215
74160,2.316013,2.060581
74162,2.305782,2.060037
74164,2.307808,2.054002
74166,2.303894,2.060079
74168,2.307001,2.070079
74170,2.297698,2.065228
74172,2.292827,2.056501
74174,2.300103,2.057466
74176,2.306695,2.050274
74178,2.29958,2.061326
74180,2.2986,2.073465
74182,2.30441,2.062533
74184,2.304692,2.066729
74186,2.299309,2.066034
74188,2.301767,2.065526
74190,2.292951,2.074323
74192,2.294419,2.081252
74194,2.297356,2.064976
74196,2.285748,2.064258
74198,2.297588,2.063119
74200,2.299488,2.07405
74202,2.312879,2.070411
74204,2.318516,2.069049
74206,2.328103,2.059376
74208,2.313404,2.079411
74210,2.317357,2.065562
74212,2.303976,2.068931
74214,2.312088,2.06651
74216,2.308383,2.07157
74218,2.310968,2.058523
74220,2.294738,2.063541
74222,2.303746,2.070947
74224,2.304071,2.068064
74226,2.292196,2.064982
74228,2.302465,2.060464
74230,2.294512,2.063024
74232,2.294813,2.065975
74234,2.308705,2.063776
74236,2.30374,2.064341
74238,2.319462,2.06263
74240,2.314416,2.064511
74242,2.31082,2.064185
74244,2.298568,2.073737
74246,2.298839,2.075387
74248,2.297425,2.065706
74250,2.297095,2.070911
74252,2.294212,2.069178
74254,2.306223,2.062907
74256,2.298571,2.064177
74258,2.298301,2.063474
74260,2.293987,2.067139
74262,2.297262,2.062669
74264,2.294913,2.062815
74266,2.297802,2.070146
74268,2.294903,2.061494
74270,2.301367,2.05999
74272,2.304691,2.06588
74274,2.30622,2.053104
74276,2.30608,2.063405
74278,2.307365,2.062933
74280,2.302162,2.060219
74282,2.299437,2.065306
74284,2.297998,2.06563
74286,2.316547,2.062898
74288,2.313905,2.068959
74290,2.310763,2.066618
74292,2.315556,2.061701
74294,2.317075,2.059264
74296,2.315193,2.063272
74298,2.313386,2.078093
74300,2.311534,2.07463
74302,2.306621,2.069598
74304,2.313162,2.083504
74306,2.306422,2.074245
74308,2.309494,2.071902
74310,2.314231,2.074848
74312,2.316256,2.069396
74314,2.3212,2.076365
74316,2.323849,2.078626
74318,2.320964,2.078636
74320,2.331084,2.081313
74322,2.324353,2.077715
74324,2.315667,2.074574
74326,2.311317,2.073228
74328,2.325064,2.067933
74330,2.328009,2.075817
74332,2.326037,2.081042
74334,2.336277,2.088144
74336,2.325897,2.089837
74338,2.328948,2.091974
74340,2.331449,2.088258
74342,2.329164,2.089209
74344,2.329671,2.087401
74346,2.328068,2.079322
74348,2.329782,2.082443
74350,2.318052,2.090006
74352,2.331837,2.088229
74354,2.338826,2.0846
74356,2.336071,2.088745
74358,2.340442,2.084194
74360,2.341651,2.078547
74362,2.341969,2.073242
74364,2.352794,2.076215
74366,2.336044,2.078778
74368,2.344698,2.080156
74370,2.346282,2.074108
74372,2.329349,2.080264
74374,2.330017,2.074603
74376,2.344672,2.070419
74378,2.338909,2.071211
74380,2.349244,2.068002
74382,2.351843,2.075002
74384,2.354662,2.080596
74386,2.349214,2.065757
74388,2.353189,2.066033
74390,2.345021,2.07082
74392,2.348105,2.060638
74394,2.342685,2.055311
74396,2.347452,2.053857
74398,2.3564,2.062248
74400,2.343186,2.047581
74402,2.348527,2.056141
74404,2.344728,2.053541
74406,2.347612,2.05685
74408,2.351013,2.055319
74410,2.345678,2.062057
74412,2.338112,2.05687
74414,2.337205,2.065425
74416,2.327562,2.064282
74418,2.323961,2.06285
74420,2.327173,2.062439
74422,2.321904,2.058876
74424,2.339486,2.057718
74426,2.337989,2.054544
74428,2.346037,2.065193
74430,2.341773,2.062073
74432,2.335925,2.063303
74434,2.341738,2.068652
74436,2.349753,2.072317
74438,2.343838,2.069562
74440,2.335889,2.073672
74442,2.33578,2.071275
74444,2.339782,2.068888
74446,2.333323,2.063381
74448,2.336164,2.066808
74450,2.323039,2.071577
74452,2.326827,2.069923
74454,2.320485,2.070973
74456,2.330497,2.065244
74458,2.337043,2.063601
74460,2.332613,2.083391
74462,2.332209,2.072301
74464,2.335171,2.088231
74466,2.324354,2.085118
74468,2.330072,2.070582
74470,2.320524,2.064499
74472,2.335164,2.068189
74474,2.334684,2.070821
74476,2.337336,2.071878
74478,2.332511,2.062816
74480,2.336512,2.066698
74482,2.334527,2.071974
74484,2.343778,2.072021
74486,2.340726,2.080433
74488,2.323027,2.083213
74490,2.321759,2.075505
74492,2.328021,2.081282
74494,2.325061,2.078874
74496,2.318301,2.079348
74498,2.333137,2.072006
74500,2.331983,2.083947
74502,2.328085,2.076328
74504,2.320706,2.075038
74506,2.312445,2.063435
74508,2.315235,2.064778
74510,2.312166,2.066118
74512,2.318466,2.062531
74514,2.322256,2.069643
74516,2.320013,2.080023
74518,2.320701,2.082726
74520,2.316359,2.078934
74522,2.315949,2.077673
74524,2.311038,2.078695
74526,2.317236,2.075767
74528,2.315818,2.070912
74530,2.306771,2.083696
74532,2.298811,2.071347
74534,2.292947,2.07286
74536,2.305947,2.078563
74538,2.311126,2.072529
74540,2.302279,2.075077
74542,2.30484,2.077659
74544,2.315554,2.068204
74546,2.30699,2.070715
74548,2.316499,2.070507
74550,2.317723,2.077495
74552,2.309949,2.068259
74554,2.297551,2.070903
74556,2.295585,2.065048
74558,2.298601,2.070276
74560,2.301675,2.062441
74562,2.299541,2.071043
74564,2.300282,2.051462
74566,2.299486,2.048813
74568,2.310756,2.056376
74570,2.292692,2.056715
74572,2.307212,2.0554
74574,2.297877,2.060715
74576,2.295929,2.066501
74578,2.296127,2.064363
74580,2.302589,2.073521
74582,2.297666,2.067745
74584,2.282817,2.063535
74586,2.287088,2.067749
74588,2.292755,2.075172
74590,2.298001,2.066414
74592,2.293754,2.063788
74594,2.289503,2.067531
74596,2.296933,2.071804
74598,2.295444,2.077553
74600,2.303139,2.067717
74602,2.317087,2.056468
74604,2.307373,2.059515
74606,2.306486,2.058417
74608,2.321652,2.05587
74610,2.313302,2.062195
74612,2.321571,2.046574
74614,2.324336,2.0562
74616,2.316733,2.055706
74618,2.323063,2.057836
74620,2.325872,2.061942
74622,2.335217,2.059336
74624,2.31052,2.056364
74626,2.313246,2.065255
74628,2.302451,2.065381
74630,2.289583,2.062027
74632,2.293046,2.050789
74634,2.296313,2.047967
74636,2.304687,2.056114
74638,2.307528,2.054856
74640,2.308572,2.052576
74642,2.307996,2.045459
74644,2.302816,2.050949
74646,2.313101,2.051896
74648,2.315837,2.048796
74650,2.317198,2.052673
74652,2.315912,2.060009
74654,2.333822,2.059606
74656,2.327811,2.055133
74658,2.338427,2.047454
74660,2.34429,2.055358
74662,2.338351,2.059699
74664,2.334506,2.056158
74666,2.322328,2.056094
74668,2.320822,2.056809
74670,2.312902,2.056626
74672,2.323544,2.066879
74674,2.329218,2.061924
74676,2.333575,2.06462
74678,2.340852,2.071985
74680,2.339479,2.072384
74682,2.345313,2.076498
74684,2.344213,2.068814
74686,2.345151,2.076153
74688,2.334458,2.074986
74690,2.323868,2.062427
74692,2.341732,2.067413
74694,2.34229,2.065435
74696,2.345997,2.056319
74698,2.34342,2.065323
74700,2.344605,2.056254
74702,2.332256,2.0641
74704,2.329617,2.057353
74706,2.33914,2.055727
74708,2.336389,2.064323
74710,2.342072,2.052994
74712,2.331719,2.058454
74714,2.336134,2.061181
74716,2.343209,2.058827
74718,2.337421,2.048951
74720,2.331267,2.062884
74722,2.338591,2.055449
74724,2.335841,2.067898
74726,2.348027,2.068964
74728,2.333869,2.061678
74730,2.343008,2.059087
74732,2.32272,2.065007
74734,2.317808,2.062977
74736,2.318562,2.055454
74738,2.310598,2.068634
74740,2.311835,2.066145
74742,2.297493,2.066636
74744,2.301936,2.059778
74746,2.307864,2.058934
74748,2.304709,2.062376
74750,2.310614,2.058082
74752,2.318282,2.069667
74754,2.320981,2.067885
74756,2.311043,2.072113
74758,2.305578,2.06069
74760,2.315294,2.059626
74762,2.319314,2.060555
74764,2.331089,2.067753
74766,2.31689,2.062077
74768,2.313893,2.063581
74770,2.32535,2.077193
74772,2.328513,2.073586
74774,2.333955,2.078264
74776,2.322131,2.077003
74778,2.324167,2.08555
74780,2.322956,2.080163
74782,2.327872,2.078704
74784,2.325256,2.06472
74786,2.314591,2.065645
74788,2.329414,2.069253
74790,2.32922,2.064414
74792,2.332298,2.069925
74794,2.33275,2.065491
74796,2.334038,2.079163
74798,2.342528,2.075364
74800,2.33781,2.073669
74802,2.334697,2.082295
74804,2.320367,2.082368
74806,2.334045,2.079095
74808,2.32919,2.069916
74810,2.3199,2.073107
74812,2.318154,2.067175
74814,2.308744,2.076614
74816,2.305206,2.072542
74818,2.308991,2.071126
74820,2.315101,2.071626
74822,2.322644,2.063087
74824,2.318691,2.066724
74826,2.312654,2.070672
74828,2.304135,2.068895
74830,2.307223,2.07198
74832,2.311842,2.066959
74834,2.300494,2.070292
74836,2.319142,2.057737
74838,2.310919,2.069607
74840,2.319336,2.075396
74842,2.313201,2.073336
74844,2.304978,2.069865
74846,2.307395,2.073875
74848,2.314831,2.070042
74850,2.312076,2.076726
74852,2.306937,2.069293
74854,2.294596,2.076562
74856,2.292253,2.068311
74858,2.29825,2.077625
74860,2.299144,2.072114
74862,2.296666,2.062238
74864,2.322059,2.074625
74866,2.325323,2.067937
74868,2.321821,2.066912
74870,2.310994,2.061858
74872,2.313582,2.057582
74874,2.311009,2.058931
74876,2.310095,2.065254
74878,2.305175,2.075516
74880,2.315871,2.078247
74882,2.31863,2.069112
74884,2.310158,2.072764
74886,2.314653,2.07346
74888,2.325382,2.073739
74890,2.326694,2.084616
74892,2.330194,2.066586
74894,2.322109,2.064623
74896,2.330603,2.065394
74898,2.329233,2.062965
74900,2.322112,2.070392
74902,2.340613,2.07032
74904,2.342776,2.064384
74906,2.348359,2.061831
74908,2.345712,2.065378
74910,2.353168,2.061178
74912,2.346999,2.063836
74914,2.346642,2.061329
74916,2.338492,2.061613
74918,2.347177,2.070454
74920,2.337237,2.067485
74922,2.341474,2.07267
74924,2.35095,2.062199
74926,2.347656,2.0691
74928,2.341705,2.062082
74930,2.342769,2.069863
74932,2.333297,2.067152
74934,2.32712,2.0729
74936,2.326782,2.070011
74938,2.323276,2.08171
74940,2.332463,2.075322
74942,2.341301,2.082018
74944,2.348928,2.081913
74946,2.344454,2.083559
74948,2.354141,2.074126
74950,2.355419,2.075416
74952,2.362577,2.082464
74954,2.343728,2.076273
74956,2.34227,2.083778
74958,2.337598,2.081517
74960,2.342197,2.081156
74962,2.342361,2.076116
74964,2.348321,2.070466
74966,2.347054,2.06499
74968,2.346999,2.071225
74970,2.348482,2.076578
74972,2.34667,2.071666
74974,2.341608,2.072169
74976,2.32589,2.069336
74978,2.346742,2.07982
74980,2.346231,2.072559
74982,2.35249,2.070568
74984,2.347797,2.072658
74986,2.351102,2.080919
74988,2.3408,2.075037
74990,2.333195,2.074355
74992,2.332158,2.074954
74994,2.330462,2.08744
74996,2.338167,2.08136
74998,2.340289,2.070727
