Time (ns),Quercetin-FN1,pQ3RU-FN1,,,,
,,,0.5084114,,,
,,,0.5044426,,,
,,,0.4955197,,,
,,,0.5005980,,,
,,,0.4969476,,,
,,,0.4970659,,,
,,,0.5104414,,,
,,,0.5200328,,,
,,,0.5255070,,,
,,,0.5001709,,,
,,,0.4940779,,,
,,,0.5061932,,,
,,,0.5142523,,,
,,,0.5141563,,,
,,,0.5143017,,,
,,,0.5245965,,,
,,,0.5241728,,,
,,,0.5268531,,,
,,,0.5322461,,,
,,,0.5519841,,,
,,,0.5598503,,,
,,,0.5442498,,,
,,,0.5232602,,,
,,,0.5092452,,,
,,,0.5206767,,,
,,,0.5135227,,,
,,,0.5031031,,,
,,,0.4998778,,,
,,,0.4916524,,,
,,,0.4966617,,,
,,,0.5019283,,,
,,,0.5097910,,,
,,,0.5203336,,,
,,,0.5453573,,,
,,,0.5547845,,,
,,,0.5570865,,,
,,,0.5349886,,,
,,,0.5408550,,,
,,,0.5260157,,,
,,,0.5249675,,,
,,,0.5449677,,,
,,,0.5421442,,,
,,,0.5368656,,,
,,,0.5268347,,,
,,,0.5130961,,,
,,,0.5035769,,,
,,,0.5045586,,,
,,,0.5037883,,,
,,,0.5201483,,,
,,,0.5125914,,,
,,,0.5102637,,,
,,,0.5156906,,,
,,,0.5144513,,,
,,,0.5214226,,,
,,,0.5104696,,,
,,,0.5284276,,,
,,,0.5043559,,,
,,,0.4930630,,,
,,,0.4772060,,,
,,,0.4888400,,,
,,,0.4893336,,,
,,,0.4822365,,,
,,,0.4779451,,,
,,,0.4866361,,,
,,,0.4839929,,,
,,,0.4891647,,,
,,,0.4923249,,,
,,,0.4990231,,,
,,,0.5057080,,,
,,,0.5140535,,,
,,,0.5116045,,,
,,,0.5067948,,,
,,,0.5227762,,,
,,,0.5075478,,,
,,,0.5067829,,,
,,,0.5137213,,,
,,,0.5169131,,,
,,,0.5203846,,,
,,,0.5209522,,,
,,,0.5316701,,,
,,,0.5228108,,,
,,,0.5272856,,,
,,,0.5201811,,,
,,,0.5264292,,,
,,,0.5352504,,,
,,,0.5380030,,,
,,,0.5366821,,,
,,,0.5294044,,,
,,,0.5407618,,,
,,,0.5646518,,,
,,,0.5624748,,,
,,,0.5581180,,,
,,,0.5548874,,,
,,,0.5505629,,,
,,,0.5628161,,,
,,,0.5740749,,,
,,,0.5726889,,,
,,,0.5729697,,,
,,,0.5902959,,,
,,,0.5792456,,,
,,,0.5780498,,,
,,,0.5717459,,,
,,,0.5569882,,,
,,,0.5497252,,,
,,,0.5365018,,,
,,,0.5310917,,,
,,,0.5254437,,,
,,,0.5265120,,,
,,,0.5141984,,,
,,,0.5233465,,,
,,,0.5286679,,,
,,,0.5219894,,,
,,,0.5310016,,,
,,,0.5415041,,,
,,,0.5317686,,,
,,,0.5212798,,,
,,,0.4963326,,,
,,,0.4899687,,,
,,,0.5107318,,,
,,,0.5012847,,,
,,,0.4989590,,,
,,,0.4908910,,,
,,,0.4935409,,,
,,,0.4932173,,,
,,,0.4889192,,,
,,,0.5000610,,,
,,,0.4912131,,,
,,,0.4985838,,,
,,,0.4883926,,,
,,,0.4927450,,,
,,,0.5048675,,,
,,,0.5127621,,,
,,,0.5066657,,,
,,,0.5161427,,,
,,,0.5073917,,,
,,,0.5018763,,,
,,,0.5268736,,,
,,,0.5235060,,,
,,,0.5252872,,,
,,,0.5401111,,,
,,,0.5386745,,,
,,,0.5398425,,,
,,,0.5457498,,,
,,,0.5450257,,,
,,,0.5506025,,,
,,,0.5334893,,,
,,,0.5275512,,,
,,,0.5229861,,,
,,,0.5124631,,,
,,,0.5152636,,,
,,,0.5330984,,,
,,,0.5247825,,,
,,,0.5319811,,,
,,,0.5308505,,,
,,,0.5302795,,,
,,,0.5296953,,,
,,,0.5276713,,,
,,,0.5193642,,,
,,,0.5213563,,,
,,,0.5201627,,,
,,,0.5235719,,,
,,,0.5205181,,,
,,,0.5198506,,,
,,,0.5239770,,,
,,,0.5284202,,,
,,,0.5017881,,,
,,,0.5110871,,,
,,,0.5108511,,,
,,,0.5144904,,,
,,,0.5102465,,,
,,,0.5140047,,,
,,,0.5096451,,,
,,,0.4991078,,,
,,,0.4814010,,,
,,,0.4895529,,,
,,,0.4976996,,,
,,,0.4843450,,,
,,,0.5011442,,,
,,,0.4930977,,,
,,,0.4869252,,,
,,,0.4783097,,,
,,,0.4873835,,,
,,,0.4960753,,,
,,,0.4917112,,,
,,,0.5051986,,,
,,,0.4932425,,,
,,,0.5102709,,,
,,,0.5014403,,,
,,,0.5043778,,,
,,,0.5207729,,,
,,,0.5261950,,,
,,,0.5209527,,,
,,,0.5183958,,,
,,,0.5267118,,,
,,,0.5434784,,,
,,,0.5420196,,,
,,,0.5444074,,,
,,,0.5304268,,,
,,,0.5449349,,,
,,,0.5462390,,,
,,,0.5543875,,,
,,,0.5572618,,,
,,,0.5672726,,,
,,,0.5650306,,,
,,,0.5731174,,,
,,,0.5807020,,,
,,,0.6015469,,,
,,,0.5897178,,,
,,,0.5997319,,,
,,,0.6020798,,,
,,,0.5926238,,,
,,,0.5865145,,,
,,,0.5902265,,,
,,,0.5828828,,,
,,,0.5768567,,,
,,,0.5590436,,,
,,,0.5392269,,,
,,,0.5536497,,,
,,,0.5514675,,,
,,,0.5355707,,,
,,,0.5252805,,,
,,,0.5406170,,,
,,,0.5389043,,,
,,,0.5279415,,,
,,,0.5394071,,,
,,,0.5323048,,,
,,,0.5440990,,,
,,,0.5509076,,,
,,,0.5299073,,,
,,,0.5322026,,,
,,,0.5426718,,,
,,,0.5453994,,,
,,,0.5285974,,,
,,,0.5229954,,,
,,,0.5291893,,,
,,,0.5236871,,,
,,,0.5120377,,,
,,,0.5103292,,,
,,,0.5169854,,,
,,,0.5211859,,,
,,,0.5201175,,,
,,,0.5151269,,,
,,,0.5166249,,,
,,,0.5340847,,,
,,,0.5230634,,,
,,,0.5059492,,,
,,,0.5016770,,,
,,,0.4811044,,,
,,,0.4820479,,,
,,,0.4869687,,,
,,,0.4927087,,,
,,,0.4804583,,,
,,,0.4739101,,,
,,,0.4865902,,,
,,,0.4891573,,,
,,,0.5093700,,,
,,,0.5092449,,,
,,,0.5155006,,,
,,,0.5281545,,,
,,,0.5351556,,,
,,,0.5391530,,,
,,,0.5343439,,,
,,,0.5360377,,,
,,,0.5509582,,,
,,,0.5700694,,,
,,,0.5806749,,,
,,,0.5764258,,,
,,,0.5712302,,,
,,,0.5667536,,,
,,,0.5578530,,,
,,,0.5491812,,,
,,,0.5543454,,,
,,,0.5562029,,,
,,,0.5438932,,,
,,,0.5485968,,,
,,,0.5569113,,,
,,,0.5534910,,,
,,,0.5465723,,,
,,,0.5403830,,,
,,,0.5238972,,,
,,,0.5204170,,,
,,,0.5296490,,,
,,,0.5273808,,,
,,,0.5291238,,,
,,,0.5237857,,,
,,,0.5306491,,,
,,,0.5445269,,,
,,,0.5423617,,,
,,,0.5451756,,,
,,,0.5382658,,,
,,,0.5460680,,,
,,,0.5435688,,,
,,,0.5539164,,,
,,,0.5538296,,,
,,,0.5688213,,,
,,,0.5638368,,,
,,,0.5689108,,,
,,,0.5715038,,,
,,,0.5554696,,,
,,,0.5428659,,,
,,,0.5442501,,,
,,,0.5481133,,,
,,,0.5506903,,,
,,,0.5754817,,,
,,,0.5762626,,,
,,,0.5842274,,,
,,,0.5738001,,,
,,,0.5795060,,,
,,,0.5867717,,,
,,,0.5892169,,,
,,,0.5937043,,,
,,,0.5781497,,,
,,,0.5622139,,,
,,,0.5483116,,,
,,,0.5617209,,,
,,,0.5610792,,,
,,,0.5515035,,,
,,,0.5535704,,,
,,,0.5669032,,,
,,,0.5609351,,,
,,,0.5717925,,,
,,,0.5659860,,,
,,,0.5692803,,,
,,,0.5880638,,,
,,,0.5734180,,,
,,,0.5787039,,,
,,,0.5790788,,,
,,,0.5833967,,,
,,,0.5694605,,,
,,,0.5719360,,,
,,,0.5555739,,,
,,,0.5510184,,,
,,,0.5413705,,,
,,,0.5433384,,,
,,,0.5457973,,,
,,,0.5390570,,,
,,,0.5512260,,,
,,,0.5431635,,,
,,,0.5503417,,,
,,,0.5481319,,,
,,,0.5343542,,,
,,,0.5433952,,,
,,,0.5360841,,,
,,,0.5443448,,,
,,,0.5460712,,,
,,,0.5585620,,,
,,,0.5653504,,,
,,,0.5757976,,,
,,,0.5774494,,,
,,,0.5910048,,,
,,,0.5935227,,,
,,,0.6066573,,,
,,,0.6111544,,,
,,,0.6223901,,,
,,,0.5961348,,,
,,,0.5958755,,,
,,,0.5913790,,,
,,,0.6062786,,,
,,,0.6017286,,,
,,,0.6052640,,,
,,,0.6100892,,,
,,,0.6107799,,,
,,,0.6122627,,,
,,,0.6018561,,,
,,,0.6085103,,,
,,,0.6004948,,,
,,,0.6133195,,,
,,,0.6110266,,,
,,,0.5960513,,,
,,,0.5838451,,,
,,,0.5927019,,,
,,,0.5907727,,,
,,,0.5890236,,,
,,,0.5735163,,,
,,,0.5701876,,,
,,,0.5804134,,,
,,,0.5999368,,,
,,,0.5928569,,,
,,,0.5917872,,,
,,,0.5896897,,,
,,,0.5945019,,,
,,,0.6051309,,,
,,,0.5939893,,,
,,,0.5909089,,,
,,,0.5825289,,,
,,,0.5693887,,,
,,,0.5784187,,,
,,,0.5784928,,,
,,,0.5661914,,,
,,,0.5755435,,,
,,,0.5691623,,,
,,,0.5481762,,,
,,,0.5617396,,,
,,,0.5588841,,,
,,,0.5339727,,,
,,,0.5515581,,,
,,,0.5464081,,,
,,,0.5503602,,,
,,,0.5507695,,,
,,,0.5452274,,,
,,,0.5531600,,,
,,,0.5475612,,,
,,,0.5452209,,,
,,,0.5506112,,,
,,,0.5621933,,,
,,,0.5615699,,,
,,,0.5668041,,,
,,,0.5619939,,,
,,,0.5469407,,,
,,,0.5344997,,,
,,,0.5410837,,,
,,,0.5375361,,,
,,,0.5444806,,,
,,,0.5301165,,,
,,,0.5390603,,,
,,,0.5450541,,,
,,,0.5410078,,,
,,,0.5375955,,,
,,,0.5518054,,,
,,,0.5547760,,,
,,,0.5580082,,,
,,,0.5690125,,,
,,,0.5678814,,,
,,,0.5711717,,,
,,,0.5730258,,,
,,,0.5735607,,,
,,,0.5674514,,,
,,,0.5547228,,,
,,,0.5558660,,,
,,,0.5550772,,,
,,,0.5341979,,,
,,,0.5483929,,,
,,,0.5549284,,,
,,,0.5462778,,,
,,,0.5530247,,,
,,,0.5414397,,,
,,,0.5363695,,,
,,,0.5226879,,,
,,,0.5321345,,,
,,,0.5321324,,,
,,,0.5195550,,,
,,,0.5166625,,,
,,,0.5243268,,,
,,,0.5476382,,,
,,,0.5514355,,,
,,,0.5370024,,,
,,,0.5225056,,,
,,,0.5313977,,,
,,,0.5401760,,,
,,,0.5346570,,,
,,,0.5316699,,,
,,,0.5554087,,,
,,,0.5442337,,,
,,,0.5544835,,,
,,,0.5511001,,,
,,,0.5484336,,,
,,,0.5446466,,,
,,,0.5449646,,,
,,,0.5482493,,,
,,,0.5541380,,,
,,,0.5601025,,,
,,,0.5583049,,,
,,,0.5497276,,,
,,,0.5471959,,,
,,,0.5501306,,,
,,,0.5604571,,,
,,,0.5604079,,,
,,,0.5682610,,,
,,,0.5503708,,,
,,,0.5375600,,,
,,,0.5375018,,,
,,,0.5391526,,,
,,,0.5544331,,,
,,,0.5548364,,,
,,,0.5528448,,,
,,,0.5470091,,,
,,,0.5550895,,,
,,,0.5484474,,,
,,,0.5596751,,,
,,,0.5655038,,,
,,,0.5631147,,,
,,,0.5736977,,,
,,,0.5721302,,,
,,,0.5755281,,,
,,,0.5673857,,,
,,,0.5805888,,,
,,,0.5808385,,,
,,,0.5799139,,,
,,,0.5891893,,,
,,,0.5903527,,,
,,,0.5888088,,,
,,,0.5974272,,,
,,,0.5884738,,,
,,,0.5870051,,,
,,,0.5861387,,,
,,,0.5785801,,,
,,,0.5771567,,,
,,,0.5804760,,,
,,,0.5973797,,,
,,,0.5943463,,,
,,,0.5862088,,,
,,,0.5677176,,,
,,,0.5687248,,,
,,,0.5654987,,,
,,,0.5539830,,,
,,,0.5582181,,,
,,,0.5704300,,,
,,,0.5635426,,,
,,,0.5685084,,,
,,,0.5720888,,,
,,,0.5700185,,,
,,,0.5814607,,,
,,,0.5886441,,,
,,,0.5906770,,,
,,,0.5950611,,,
,,,0.6103505,,,
,,,0.6026337,,,
,,,0.5933090,,,
,,,0.5950322,,,
,,,0.5819311,,,
,,,0.5874808,,,
,,,0.5882882,,,
,,,0.5986011,,,
,,,0.5959490,,,
,,,0.6036970,,,
,,,0.6066175,,,
,,,0.6289986,,,
,,,0.6243989,,,
,,,0.6137059,,,
,,,0.5867786,,,
,,,0.5886757,,,
,,,0.5915826,,,
,,,0.5932453,,,
,,,0.5780480,,,
,,,0.5679502,,,
,,,0.5708520,,,
,,,0.5622080,,,
,,,0.5619453,,,
,,,0.5549831,,,
,,,0.5744851,,,
,,,0.5724070,,,
,,,0.5740458,,,
,,,0.5653723,,,
,,,0.5680024,,,
,,,0.5690993,,,
,,,0.5568968,,,
,,,0.5444453,,,
,,,0.5334661,,,
,,,0.5396846,,,
,,,0.5258162,,,
,,,0.5314725,,,
,,,0.5181565,,,
,,,0.5127684,,,
,,,0.5137029,,,
,,,0.5189909,,,
,,,0.5116047,,,
,,,0.5183155,,,
,,,0.5122265,,,
,,,0.5179473,,,
,,,0.5210543,,,
,,,0.5112082,,,
,,,0.5226722,,,
,,,0.5233833,,,
,,,0.5134207,,,
,,,0.5043074,,,
,,,0.5059306,,,
,,,0.4993323,,,
,,,0.4789997,,,
,,,0.4883986,,,
,,,0.4983398,,,
,,,0.5001249,,,
,,,0.5013103,,,
,,,0.5067881,,,
,,,0.5094861,,,
,,,0.5089658,,,
,,,0.5015938,,,
,,,0.4950277,,,
,,,0.5093597,,,
,,,0.5166609,,,
,,,0.5220040,,,
,,,0.5217102,,,
,,,0.5247541,,,
,,,0.5345001,,,
,,,0.5378193,,,
,,,0.5325328,,,
,,,0.5362148,,,
,,,0.5332358,,,
,,,0.5070433,,,
,,,0.5127417,,,
,,,0.5129115,,,
,,,0.5074888,,,
,,,0.5097933,,,
,,,0.5193648,,,
,,,0.5226555,,,
,,,0.5307096,,,
,,,0.5345309,,,
,,,0.5367105,,,
,,,0.5427884,,,
,,,0.5467060,,,
,,,0.5418496,,,
,,,0.5313250,,,
,,,0.5473317,,,
,,,0.5516338,,,
,,,0.5313761,,,
,,,0.5170438,,,
,,,0.5072215,,,
,,,0.5222349,,,
,,,0.5206345,,,
,,,0.5270387,,,
,,,0.5285445,,,
,,,0.5506156,,,
,,,0.5482166,,,
,,,0.5534068,,,
,,,0.5497283,,,
,,,0.5523384,,,
,,,0.5633525,,,
,,,0.5666479,,,
,,,0.5734160,,,
,,,0.5750619,,,
,,,0.5748098,,,
,,,0.5745180,,,
,,,0.5660066,,,
,,,0.5677501,,,
,,,0.5656207,,,
,,,0.5597852,,,
,,,0.5530731,,,
,,,0.5550885,,,
,,,0.5464326,,,
,,,0.5393021,,,
,,,0.5375533,,,
,,,0.5357785,,,
,,,0.5347856,,,
,,,0.5218109,,,
,,,0.5195428,,,
,,,0.5178048,,,
,,,0.5172962,,,
,,,0.5269919,,,
,,,0.5231292,,,
,,,0.5131018,,,
,,,0.5257863,,,
,,,0.5073889,,,
,,,0.4883692,,,
,,,0.4902115,,,
,,,0.4964484,,,
,,,0.5003896,,,
,,,0.5013986,,,
,,,0.5102652,,,
,,,0.5040268,,,
,,,0.4982001,,,
,,,0.4932604,,,
,,,0.4962415,,,
,,,0.4934696,,,
,,,0.4854073,,,
,,,0.4813463,,,
,,,0.4819661,,,
,,,0.4956711,,,
,,,0.5092460,,,
,,,0.5151363,,,
,,,0.5217910,,,
,,,0.5202111,,,
,,,0.5218095,,,
,,,0.5256779,,,
,,,0.5346056,,,
,,,0.5271820,,,
,,,0.5222251,,,
,,,0.5362695,,,
,,,0.5372851,,,
,,,0.5372441,,,
,,,0.5485067,,,
,,,0.5576683,,,
,,,0.5639188,,,
,,,0.5771027,,,
,,,0.5930101,,,
,,,0.6017640,,,
,,,0.6064768,,,
,,,0.5899297,,,
,,,0.5907809,,,
,,,0.5756790,,,
,,,0.5783283,,,
,,,0.5835232,,,
,,,0.5837659,,,
,,,0.5797364,,,
,,,0.5710040,,,
,,,0.5669986,,,
,,,0.5611232,,,
,,,0.5666320,,,
,,,0.5561755,,,
,,,0.5557191,,,
,,,0.5611538,,,
,,,0.5720617,,,
,,,0.5752430,,,
,,,0.5666459,,,
,,,0.5658858,,,
,,,0.5633079,,,
,,,0.5552732,,,
,,,0.5497985,,,
,,,0.5525264,,,
,,,0.5496936,,,
,,,0.5344413,,,
,,,0.5436770,,,
,,,0.5450819,,,
,,,0.5437152,,,
,,,0.5478857,,,
,,,0.5524169,,,
,,,0.5442327,,,
,,,0.5470812,,,
,,,0.5525061,,,
,,,0.5545341,,,
,,,0.5529996,,,
,,,0.5543744,,,
,,,0.5492072,,,
,,,0.5479398,,,
,,,0.5541798,,,
,,,0.5574721,,,
,,,0.5451733,,,
,,,0.5479648,,,
,,,0.5423788,,,
,,,0.5473285,,,
,,,0.5479103,,,
,,,0.5526328,,,
,,,0.5420302,,,
,,,0.5423399,,,
,,,0.5470933,,,
,,,0.5554086,,,
,,,0.5530322,,,
,,,0.5432417,,,
,,,0.5499830,,,
,,,0.5535604,,,
,,,0.5551396,,,
,,,0.5551688,,,
,,,0.5440287,,,
,,,0.5343152,,,
,,,0.5251529,,,
,,,0.5166718,,,
,,,0.5217338,,,
,,,0.5239364,,,
,,,0.5337996,,,
,,,0.5351699,,,
,,,0.5505333,,,
,,,0.5449800,,,
,,,0.5631728,,,
,,,0.5572299,,,
,,,0.5606260,,,
,,,0.5615478,,,
,,,0.5512487,,,
,,,0.5531708,,,
,,,0.5419418,,,
,,,0.5418990,,,
,,,0.5431129,,,
,,,0.5374300,,,
,,,0.5335464,,,
,,,0.5214096,,,
,,,0.5245391,,,
,,,0.5249905,,,
,,,0.5311330,,,
,,,0.5472570,,,
,,,0.5393415,,,
,,,0.5395811,,,
,,,0.5211852,,,
,,,0.5054838,,,
,,,0.5006903,,,
,,,0.5106192,,,
,,,0.5065389,,,
,,,0.4988779,,,
,,,0.5023894,,,
,,,0.5047378,,,
,,,0.5195112,,,
,,,0.5109608,,,
,,,0.5106237,,,
,,,0.4983657,,,
,,,0.5076969,,,
,,,0.5197616,,,
,,,0.5063764,,,
,,,0.5024930,,,
,,,0.5062624,,,
,,,0.5078593,,,
,,,0.5244470,,,
,,,0.5258790,,,
,,,0.5299591,,,
,,,0.5300627,,,
,,,0.5270212,,,
,,,0.5401698,,,
,,,0.5364318,,,
,,,0.5364105,,,
,,,0.5445977,,,
,,,0.5453755,,,
,,,0.5464672,,,
,,,0.5419807,,,
,,,0.5362864,,,
,,,0.5320608,,,
,,,0.5216422,,,
,,,0.5208728,,,
,,,0.5222039,,,
,,,0.5319291,,,
,,,0.5372923,,,
,,,0.5306601,,,
,,,0.5297738,,,
,,,0.5206733,,,
,,,0.5093668,,,
,,,0.5075088,,,
,,,0.5021757,,,
,,,0.5054418,,,
,,,0.5083637,,,
,,,0.5128390,,,
,,,0.5181876,,,
,,,0.5274358,,,
,,,0.5346691,,,
,,,0.5303190,,,
,,,0.5112536,,,
,,,0.5170117,,,
,,,0.5195914,,,
,,,0.5252423,,,
,,,0.5146095,,,
,,,0.5060513,,,
,,,0.5111321,,,
,,,0.5206512,,,
,,,0.5170916,,,
,,,0.5255274,,,
,,,0.5354959,,,
,,,0.5273401,,,
,,,0.5220583,,,
,,,0.5082719,,,
,,,0.5275989,,,
,,,0.5223020,,,
,,,0.5221839,,,
,,,0.5075067,,,
,,,0.5134889,,,
,,,0.4943160,,,
,,,0.5005208,,,
,,,0.5068385,,,
,,,0.5005044,,,
,,,0.4923196,,,
,,,0.4972601,,,
,,,0.5029526,,,
,,,0.4904002,,,
,,,0.4779263,,,
,,,0.4819495,,,
,,,0.4799418,,,
,,,0.4785849,,,
,,,0.4896283,,,
,,,0.4953036,,,
,,,0.4938817,,,
,,,0.5049462,,,
,,,0.5094102,,,
,,,0.4998477,,,
,,,0.5014511,,,
,,,0.5027450,,,
,,,0.5396312,,,
,,,0.5600224,,,
,,,0.5472719,,,
,,,0.5599986,,,
,,,0.5671651,,,
,,,0.5737454,,,
,,,0.5741948,,,
,,,0.5524275,,,
,,,0.5443248,,,
,,,0.5469497,,,
,,,0.5438174,,,
,,,0.5431377,,,
,,,0.5364094,,,
,,,0.5388805,,,
,,,0.5546305,,,
,,,0.5520266,,,
,,,0.5465060,,,
,,,0.5488647,,,
,,,0.5422948,,,
,,,0.5486165,,,
,,,0.5532506,,,
,,,0.5543040,,,
,,,0.5477014,,,
,,,0.5451972,,,
,,,0.5431737,,,
,,,0.5417144,,,
,,,0.5425748,,,
,,,0.5477581,,,
,,,0.5326664,,,
,,,0.5315895,,,
,,,0.5196287,,,
,,,0.5190387,,,
,,,0.5376758,,,
,,,0.5320660,,,
,,,0.5366066,,,
,,,0.5378953,,,
,,,0.5392188,,,
,,,0.5265659,,,
,,,0.5294982,,,
,,,0.5370287,,,
,,,0.5241215,,,
,,,0.5305194,,,
,,,0.5267426,,,
,,,0.5278959,,,
,,,0.5219368,,,
,,,0.5219051,,,
,,,0.5308684,,,
,,,0.5283902,,,
,,,0.5469426,,,
,,,0.5503656,,,
,,,0.5635871,,,
,,,0.5662627,,,
,,,0.5556776,,,
,,,0.5571869,,,
,,,0.5386018,,,
,,,0.5423438,,,
,,,0.5506546,,,
,,,0.5390117,,,
,,,0.5285688,,,
,,,0.5238816,,,
,,,0.5231581,,,
,,,0.5183163,,,
,,,0.5176334,,,
,,,0.5223976,,,
,,,0.5209873,,,
,,,0.5224882,,,
,,,0.5194635,,,
,,,0.4993136,,,
,,,0.5118287,,,
,,,0.5089870,,,
,,,0.5123421,,,
,,,0.5130517,,,
,,,0.5016046,,,
,,,0.5072237,,,
,,,0.4945036,,,
,,,0.4937678,,,
,,,0.5039710,,,
,,,0.5018344,,,
,,,0.5035383,,,
,,,0.5146941,,,
,,,0.5140049,,,
,,,0.4922089,,,
,,,0.4922577,,,
,,,0.4973506,,,
,,,0.4938775,,,
,,,0.4865277,,,
,,,0.4895645,,,
,,,0.5135707,,,
,,,0.5096604,,,
,,,0.5055003,,,
,,,0.5120803,,,
,,,0.5197389,,,
,,,0.5373691,,,
,,,0.5233997,,,
,,,0.5256407,,,
,,,0.5295408,,,
,,,0.5173712,,,
,,,0.5342261,,,
,,,0.5359244,,,
,,,0.5429728,,,
,,,0.5431014,,,
,,,0.5427774,,,
,,,0.5199862,,,
,,,0.5336058,,,
,,,0.5377247,,,
,,,0.5350615,,,
,,,0.5289537,,,
,,,0.5321729,,,
,,,0.5332327,,,
,,,0.5261671,,,
,,,0.5215313,,,
,,,0.5257385,,,
,,,0.5167263,,,
,,,0.5036090,,,
,,,0.4971763,,,
,,,0.4847955,,,
,,,0.4845894,,,
,,,0.4881411,,,
,,,0.4946171,,,
,,,0.5099031,,,
,,,0.5177680,,,
,,,0.5048975,,,
,,,0.4980015,,,
,,,0.5058706,,,
,,,0.5233265,,,
,,,0.5314890,,,
,,,0.5388554,,,
,,,0.5460076,,,
,,,0.5530190,,,
,,,0.5502074,,,
,,,0.5424973,,,
,,,0.5335852,,,
,,,0.5360360,,,
,,,0.5454625,,,
,,,0.5494275,,,
,,,0.5594988,,,
,,,0.5719669,,,
,,,0.5616276,,,
,,,0.5452861,,,
,,,0.5569661,,,
,,,0.5514764,,,
,,,0.5677892,,,
,,,0.5744340,,,
,,,0.5604974,,,
,,,0.5555649,,,
,,,0.5586998,,,
,,,0.5614709,,,
,,,0.5538256,,,
,,,0.5674648,,,
,,,0.5716318,,,
,,,0.5657667,,,
,,,0.5558297,,,
,,,0.5574222,,,
,,,0.5608780,,,
,,,0.5551289,,,
,,,0.5542260,,,
,,,0.5525864,,,
,,,0.5620570,,,
,,,0.5503661,,,
,,,0.5688214,,,
,,,0.5842631,,,
,,,0.5607993,,,
,,,0.5570968,,,
,,,0.5502649,,,
,,,0.5534099,,,
,,,0.5651767,,,
,,,0.5671929,,,
,,,0.5781306,,,
,,,0.5682658,,,
,,,0.5665491,,,
,,,0.5558194,,,
,,,0.5521128,,,
,,,0.5495890,,,
,,,0.5563058,,,
,,,0.5688309,,,
,,,0.5732155,,,
,,,0.5858982,,,
,,,0.5759661,,,
,,,0.5798050,,,
,,,0.5815918,,,
,,,0.5932649,,,
,,,0.5892720,,,
,,,0.5918265,,,
,,,0.5929869,,,
,,,0.5907147,,,
,,,0.5907553,,,
,,,0.5973403,,,
,,,0.5957187,,,
,,,0.5995702,,,
,,,0.5953473,,,
,,,0.6007389,,,
,,,0.5940708,,,
,,,0.5952346,,,
,,,0.5918368,,,
,,,0.5995826,,,
,,,0.5952900,,,
,,,0.6081427,,,
,,,0.6099660,,,
,,,0.6081135,,,
,,,0.6115811,,,
,,,0.6204258,,,
,,,0.6238583,,,
,,,0.6188798,,,
,,,0.6152781,,,
,,,0.6103131,,,
,,,0.6050934,,,
,,,0.5911373,,,
,,,0.5941920,,,
,,,0.6049727,,,
,,,0.6148556,,,
,,,0.6088327,,,
,,,0.6080109,,,
,,,0.6161273,,,
,,,0.6304829,,,
,,,0.6390463,,,
,,,0.6318986,,,
,,,0.6292015,,,
,,,0.6244945,,,
,,,0.6261516,,,
,,,0.6573893,,,
,,,0.6609257,,,
,,,0.6669415,,,
,,,0.6725166,,,
,,,0.6619344,,,
,,,0.6461563,,,
,,,0.6388135,,,
,,,0.6354707,,,
,,,0.6357357,,,
,,,0.6370920,,,
,,,0.6385995,,,
,,,0.6229807,,,
,,,0.6218366,,,
,,,0.6400988,,,
,,,0.6360343,,,
,,,0.6313240,,,
,,,0.6379064,,,
,,,0.6159322,,,
,,,0.6348805,,,
,,,0.6154109,,,
,,,0.6146410,,,
,,,0.6114723,,,
,,,0.6075684,,,
,,,0.6035265,,,
,,,0.5939595,,,
,,,0.5960436,,,
,,,0.5944605,,,
,,,0.5938945,,,
,,,0.5866685,,,
,,,0.5776247,,,
,,,0.5797511,,,
,,,0.5750152,,,
,,,0.5724326,,,
,,,0.5797334,,,
,,,0.5789288,,,
,,,0.5741160,,,
,,,0.5689301,,,
,,,0.5683541,,,
,,,0.5621282,,,
,,,0.5646754,,,
,,,0.5665699,,,
,,,0.5729999,,,
,,,0.5729274,,,
,,,0.5773861,,,
,,,0.5887440,,,
,,,0.5900153,,,
,,,0.5820788,,,
,,,0.6005018,,,
,,,0.6019982,,,
,,,0.6070924,,,
,,,0.6083331,,,
,,,0.6120729,,,
,,,0.6164367,,,
,,,0.6153790,,,
,,,0.6065497,,,
,,,0.6139795,,,
,,,0.6091688,,,
,,,0.6024816,,,
,,,0.6027972,,,
,,,0.5994980,,,
,,,0.5902101,,,
,,,0.5857071,,,
,,,0.5893937,,,
,,,0.6019302,,,
,,,0.5954573,,,
,,,0.5891015,,,
,,,0.5842575,,,
,,,0.5895870,,,
,,,0.5882456,,,
,,,0.6072285,,,
,,,0.6095606,,,
,,,0.5913467,,,
,,,0.5731381,,,
,,,0.5772149,,,
,,,0.5825943,,,
,,,0.5884091,,,
,,,0.5830427,,,
,,,0.5911420,,,
,,,0.5958847,,,
,,,0.5956209,,,
,,,0.6094872,,,
,,,0.6037733,,,
,,,0.6084564,,,
,,,0.6044208,,,
,,,0.5859970,,,
,,,0.5773683,,,
,,,0.5835776,,,
,,,0.5846568,,,
,,,0.5837386,,,
,,,0.5992434,,,
,,,0.6056535,,,
,,,0.6086835,,,
,,,0.6108935,,,
,,,0.6080303,,,
,,,0.6038297,,,
,,,0.5915512,,,
,,,0.6120468,,,
,,,0.6068761,,,
